Date,Open,High,Low,Close,Volume
2011. 8. 23,104.76,106.12,103.75,103.75,51807
2011. 8. 24,103.75,103.75,99.02,99.02,36858
2011. 8. 25,99.9,101.2,99.31,100.78,36459
2011. 8. 26,102.34,103.32,100.91,102.51,24999
2011. 8. 29,99.95,100.4,99.38,100.15,20613
2011. 8. 30,102.07,103.59,102.05,103.14,45670
2011. 8. 31,103.01,103.01,100.37,100.44,8384
2011. 9. 1,101,103.11,99.75,102.99,11446
2011. 9. 2,107.18,109.64,106.46,109.41,71959
2011. 9. 6,112.69,113.27,110.58,110.85,27199
2011. 9. 7,109.31,109.65,107.58,107.6,18187
2011. 9. 8,108.79,109.64,107.6,109.49,15699
2011. 9. 9,109.38,111.58,109.24,111.31,23903
2011. 9. 12,111.44,112,110.51,111.25,22465
2011. 9. 13,111.07,111.22,108.54,109.11,15919
2011. 9. 14,108.46,110.59,107.71,110.3,12042
2011. 9. 15,108.75,110,108.16,108.36,10170
2011. 9. 16,108.1,109.95,107.9,108.9,22933
2011. 9. 19,111.66,113.32,111.58,112.39,73509
2011. 9. 20,112.25,113.05,111.78,113.05,50931
2011. 9. 21,112.75,119.98,112.13,119.75,56504
2011. 9. 22,124.83,133.73,124.29,127.75,118816
2011. 9. 23,128.28,128.28,122.15,122.55,124704
2011. 9. 26,121.57,121.8,118.54,118.97,28501
2011. 9. 27,115.58,116.32,114.88,116.07,48351
2011. 9. 28,115.85,116.56,114.3,116.53,53229
2011. 9. 29,117.81,119.96,116.93,118.53,160628
2011. 9. 30,122.05,123.89,120.7,123.4,66526
2011. 10. 3,126.47,128.68,124.5,128.45,160200
2011. 10. 4,130,130.98,126.2,126.3,120276
2011. 10. 5,125.09,125.96,124,124.59,42566
2011. 10. 6,123.81,124.48,121.77,121.82,72463
2011. 10. 7,119.67,121.49,118.14,120.31,43555
2011. 10. 10,118.1,118.45,116.59,118.23,13655
2011. 10. 11,119.42,119.44,116.64,117.11,34691
2011. 10. 12,114.73,114.9,112.46,114.39,42266
2011. 10. 13,115,117.55,114.99,115.99,89797
2011. 10. 14,113.47,114.39,112.94,113.86,33206
2011. 10. 17,113.58,116.77,112.89,116.25,17699
2011. 10. 18,116.91,117.98,113.89,115.25,20241
2011. 10. 19,114.17,115.56,113.54,115.2,36103
2011. 10. 20,113.65,115.29,113.14,113.22,33365
2011. 10. 21,112.73,112.82,111.1,111.75,20303
2011. 10. 24,112.65,112.75,111,111.14,52043
2011. 10. 25,111.5,116.27,111.5,115.82,28619
2011. 10. 26,114.48,115.87,113.16,113.5,20982
2011. 10. 27,110.46,110.75,106.02,107.11,82531
2011. 10. 28,107.64,109,107.53,108.67,62991
2011. 10. 31,112.22,115.2,111.79,115.16,43888
2011. 11. 1,120.29,121.1,118.45,121.1,38223
2011. 11. 2,117.1,120.13,116.82,119.64,17752
2011. 11. 3,116.87,118.04,116.25,116.95,6504
2011. 11. 4,115.75,117.53,115.46,116.65,15322
2011. 11. 7,117.16,119.62,116.82,117.81,14088
2011. 11. 8,117.51,118.69,115.45,115.97,12279
2011. 11. 9,119.39,120.95,118.12,119.62,19985
2011. 11. 10,117.28,118.69,115.43,117.21,14872
2011. 11. 11,116.06,116.52,115.5,116,9080
2011. 11. 14,116.85,118.91,116.38,118.5,5808
2011. 11. 15,119.29,120.24,117.64,118.08,35532
2011. 11. 16,119.03,119.95,118.47,119.81,23341
2011. 11. 17,119.99,122.63,119.83,121.79,32743
2011. 11. 18,121.62,122.74,120.13,122.37,52113
2011. 11. 21,124.14,124.7,123.45,123.75,67240
2011. 11. 22,124.1,125.45,123.13,125.38,59685
2011. 11. 23,125.59,128.59,125.59,127.36,83308
2011. 11. 25,126.36,126.36,125,125.38,35396
2011. 11. 28,121.68,125,121.09,124.09,89657
2011. 11. 29,123,124.67,121.7,123.23,49864
2011. 11. 30,120.22,120.62,118.19,119.14,98553
2011. 12. 1,117.75,118.49,116.1,118.36,58710
2011. 12. 2,117.78,121.2,117.54,121.16,27678
2011. 12. 5,121.49,121.49,118.57,120.51,30479
2011. 12. 6,120.3,120.65,118.01,118.63,10480
2011. 12. 7,119.14,120.06,118,119.85,8594
2011. 12. 8,119.54,121.68,118.78,121.2,23602
2011. 12. 9,121.03,121.48,118,118.4,24062
2011. 12. 12,119.86,120.36,119.47,119.57,8484
2011. 12. 13,118.93,122.35,118.14,121.36,21388
2011. 12. 14,123,125.6,122.17,124.95,29106
2011. 12. 15,124.34,125.24,123.8,124.97,16491
2011. 12. 16,125.61,127.47,125.01,126.86,44102
2011. 12. 19,127.02,129.4,126.99,128.97,48646
2011. 12. 20,127.24,127.27,123.75,124.04,23536
2011. 12. 21,120.38,120.55,118.06,118.35,35820
2011. 12. 22,119.24,120.02,118.47,118.8,21511
2011. 12. 23,117.12,117.6,116,116.79,21347
2011. 12. 27,116.76,117.58,116.28,117.56,65589
2011. 12. 28,117.99,121.58,117.99,120.52,47228
2011. 12. 29,120.94,121.61,120.41,121.29,7690
2011. 12. 30,121.84,122.88,121.29,121.94,9435
2012. 1. 3,119.48,120.22,118.41,119.46,32015
2012. 1. 4,119.23,119.23,117,117.56,15745
2012. 1. 5,117.28,119.25,116.67,117.06,71758
2012. 1. 6,116.56,118.48,116.5,118.03,13281
2012. 1. 9,117.74,119.17,117.62,118.02,22413
2012. 1. 10,116.57,118.35,116.57,117.81,48774
2012. 1. 11,119,119.83,118.64,119.2,65562
2012. 1. 12,119.4,119.69,118.56,119.2,28997
2012. 1. 13,121.19,122.09,120.63,121.2,33572
2012. 1. 17,121.2,122.04,121,121.92,33466
2012. 1. 18,121.93,121.97,119.71,119.89,19861
2012. 1. 19,118.68,119,116.6,117.3,20830
2012. 1. 20,116.38,116.44,115.05,115.37,47875
2012. 1. 23,113.84,114.33,112.93,114.09,15297
2012. 1. 24,114.52,114.52,113.36,113.98,17235
2012. 1. 25,113.54,116.23,113.25,113.25,24525
2012. 1. 26,113.7,115.64,113.41,115.64,39115
2012. 1. 27,115.74,116.62,114.47,116.45,37611
2012. 1. 30,118.99,119.54,118.16,118.3,47114
2012. 1. 31,118,120.5,117.92,120.08,22958
2012. 2. 1,119.25,119.25,117.71,118.38,41777
2012. 2. 2,117.94,118.28,117.29,117.62,45667
2012. 2. 3,113.86,114.4,113.39,114.4,38834
2012. 2. 6,114.4,116,113.87,115.84,18506
2012. 2. 7,114.32,114.41,113.22,113.84,14721
2012. 2. 8,113.7,114.54,113.4,114.22,11010
2012. 2. 9,113.49,113.49,111.19,112.32,60962
2012. 2. 10,114.27,114.88,113.93,114.47,59494
2012. 2. 13,113.83,114.93,113.56,114.73,61660
2012. 2. 14,115.06,116,114.68,115.09,97151
2012. 2. 15,115.49,115.96,114.91,114.91,25261
2012. 2. 16,115.2,115.2,113.14,113.89,6603
2012. 2. 17,112.9,113.71,112.61,113.71,18462
2012. 2. 21,112.5,112.8,111.27,111.8,118487
2012. 2. 22,112.86,114.34,112.86,114.34,38378
2012. 2. 23,113.5,114.53,113.3,114.24,22057
2012. 2. 24,114.86,115.74,114.76,115.32,26876
2012. 2. 27,116.72,117.49,116.34,117.35,16509
2012. 2. 28,117.61,117.78,116.04,116.16,7918
2012. 2. 29,116.04,116.61,114.73,116.14,30403
2012. 3. 1,114.18,114.5,113.18,113.65,7421
2012. 3. 2,114.74,115.88,114.74,115.22,7550
2012. 3. 5,115.22,115.53,114.12,114.14,3815
2012. 3. 6,115.95,116.94,115.73,116.07,42166
2012. 3. 7,116.27,116.27,115.07,115.39,42831
2012. 3. 8,114.22,114.74,113.61,113.74,16099
2012. 3. 9,113.18,113.78,112.47,113.78,8985
2012. 3. 12,114.37,114.93,113.99,114.07,4136
2012. 3. 13,112.76,113.23,110.94,111.45,21780
2012. 3. 14,109.27,109.35,106.8,107.1,63659
2012. 3. 15,106.59,107.74,106.59,106.81,18377
2012. 3. 16,106,107.35,105.48,107.31,101688
2012. 3. 19,107.4,107.44,104.97,105.63,50692
2012. 3. 20,105.53,106.52,105.46,106.3,29496
2012. 3. 21,106.54,108.45,106.54,108.25,15310
2012. 3. 22,108.77,108.94,108.17,108.55,39600
2012. 3. 23,109.23,110.37,109.23,110.03,19210
2012. 3. 26,108.67,109.05,107.13,108.89,7788
2012. 3. 27,108.81,109.31,108.56,109.08,185864
2012. 3. 28,108.04,109.43,108.04,108.8,9055
2012. 3. 29,110.04,110.04,109.41,109.81,7481
2012. 3. 30,110.3,110.3,107.29,107.65,18076
2012. 4. 2,108.94,109.26,107.75,107.89,9900
2012. 4. 3,109.22,109.22,105.46,105.58,13857
2012. 4. 4,107.7,107.7,106.33,107.24,10125
2012. 4. 5,108.7,108.85,107.97,108.55,59496
2012. 4. 9,112.09,112.95,112.01,112.64,46769
2012. 4. 10,112.8,114.76,112.8,114.33,19309
2012. 4. 11,112.62,113,112.08,112.79,16544
2012. 4. 12,112.62,112.74,111.41,111.53,14916
2012. 4. 13,113.28,114.41,113.28,114.08,12153
2012. 4. 16,114.48,115.5,114.33,114.46,11450
2012. 4. 17,113.68,114.53,113.48,114.28,7002
2012. 4. 18,114.74,114.78,114.29,114.66,2879
2012. 4. 19,115,115.27,114.63,114.63,5994
2012. 4. 20,114,114.7,113.64,114.7,9986
2012. 4. 23,116.16,116.64,115.73,116.04,18935
2012. 4. 24,115.56,115.65,114.59,114.89,31544
2012. 4. 25,113.23,114.59,112.91,113.59,15317
2012. 4. 26,114.84,115.17,113.72,114.71,28353
2012. 4. 27,114.7,114.87,114.27,114.71,8734
2012. 4. 30,115.44,115.63,114.76,114.88,5320
2012. 5. 1,115.36,115.36,113.24,113.96,11747
2012. 5. 2,114.68,115.28,114.18,115.07,6819
2012. 5. 3,114.93,115.29,114.91,115.29,18732
2012. 5. 4,115.66,116.25,115.56,116.09,31817
2012. 5. 7,116.81,117.22,116.53,116.84,142851
2012. 5. 8,117.5,118.52,117.3,117.3,38985
2012. 5. 9,118.79,118.79,117,117.88,21463
2012. 5. 10,116.22,117.25,115.55,117.13,26871
2012. 5. 11,118.5,118.85,118,118.51,13467
2012. 5. 14,120.29,121.47,120.29,120.74,61904
2012. 5. 15,120.97,122.42,120.41,122.33,139782
2012. 5. 16,121,122.81,120.4,122.51,76660
2012. 5. 17,123,126,122.77,125.99,43398
2012. 5. 18,124.37,126.65,124.24,126.46,26104
2012. 5. 21,126,126.6,125.49,125.79,46169
2012. 5. 22,124.04,124.24,122.8,123.69,91360
2012. 5. 23,125.01,126.53,125.01,125.12,37532
2012. 5. 24,124.56,125.07,123.97,124.17,43978
2012. 5. 25,125,125.51,124.55,124.64,23176
2012. 5. 29,125.23,125.25,124.13,124.13,14063
2012. 5. 30,128.1,129.57,128,129.04,27849
2012. 5. 31,130,133.68,130,131.06,124555
2012. 6. 1,133.5,135.76,133.26,135.62,86299
2012. 6. 4,134.41,135.76,133.82,134.82,50714
2012. 6. 5,133.18,133.18,131.61,131.66,52658
2012. 6. 6,131.8,131.8,127.65,127.87,112664
2012. 6. 7,127.19,128.31,126.63,127.84,44480
2012. 6. 8,130.25,130.54,126.51,127.48,20987
2012. 6. 11,126.94,129,126.93,128.66,29426
2012. 6. 12,127.52,128.35,126.97,127.16,17389
2012. 6. 13,127.08,129.5,126.53,128.92,24238
2012. 6. 14,129.09,129.28,128.2,128.7,23196
2012. 6. 15,130,130.32,129.13,129.71,43703
2012. 6. 18,130.8,131.05,129.62,130.46,43666
2012. 6. 19,129.73,129.73,128,128.35,27270
