Date,Open,High,Low,Close,Volume
2017. 2. 23,90.24,90.29,90.01,90.24,143023
2017. 2. 24,90.61,91.08,90.4,90.94,144798
2017. 2. 27,91.03,91.03,90.65,90.76,92324
2017. 2. 28,90.99,91.07,90.74,90.83,169222
2017. 3. 1,89.86,89.91,89.5,89.86,251566
2017. 3. 2,89.7,89.7,89.38,89.63,97930
2017. 3. 3,89.78,89.78,89.15,89.51,139129
2017. 3. 6,89.56,89.56,89.08,89.35,101922
2017. 3. 7,89.14,89.21,88.82,88.88,85177
2017. 3. 8,88.35,88.5,88.1,88.19,185186
2017. 3. 9,88,88,87.39,87.43,521383
2017. 3. 10,87.82,87.87,87.5,87.79,77598
2017. 3. 13,87.66,87.86,87.4,87.42,174554
2017. 3. 14,87.43,87.69,87.36,87.55,115519
2017. 3. 15,87.9,88.87,87.6,88.7,180351
2017. 3. 16,88.52,88.59,88.17,88.33,195654
2017. 3. 17,88.54,88.88,88.53,88.75,96371
2017. 3. 20,88.8,89.05,88.75,88.92,150724
2017. 3. 21,89.03,89.52,89,89.42,136846
2017. 3. 22,89.82,90,89.58,89.7,154020
2017. 3. 23,89.76,89.9,89.47,89.52,131114
2017. 3. 24,89.8,89.8,89.52,89.78,106788
2017. 3. 27,90.31,90.35,89.82,90.16,50922
2017. 3. 28,90.38,90.46,89.78,89.81,308438
2017. 3. 29,90.05,90.3,89.8,90.2,217603
2017. 3. 30,90.02,90.12,89.62,89.77,159358
2017. 3. 31,89.9,89.96,89.61,89.9,155547
2017. 4. 3,89.69,90.21,89.56,90.21,1143629
2017. 4. 4,90.15,90.21,89.86,89.87,61839
2017. 4. 5,89.72,90.15,89.65,90.08,101762
2017. 4. 6,90.07,90.08,89.63,90.06,69262
2017. 4. 7,90.38,90.43,89.63,89.74,103922
2017. 4. 10,90,90.25,89.79,90,300808
2017. 4. 11,90.38,90.75,90.22,90.67,304892
2017. 4. 12,90.7,90.94,90.5,90.89,71203
2017. 4. 13,91.15,91.25,90.74,90.96,359589
2017. 4. 17,91.2,91.2,90.86,90.91,64133
2017. 4. 18,91.27,91.81,91.16,91.75,258106
2017. 4. 19,91.49,91.67,91.23,91.25,83666
2017. 4. 20,91.24,91.24,90.9,91.07,155303
2017. 4. 21,91.29,91.44,90.89,90.99,125114
2017. 4. 24,90.83,91.09,90.7,90.95,180975
2017. 4. 25,90.68,90.84,90.21,90.21,186961
2017. 4. 26,90.1,90.6,90.1,90.52,157304
2017. 4. 27,90.38,90.77,90.31,90.64,124383
2017. 4. 28,90.39,90.74,90.25,90.65,211512
2017. 5. 1,90.38,90.59,89.85,89.96,111530
2017. 5. 2,90.06,90.59,89.99,90.4,184723
2017. 5. 3,90.8,90.83,90.33,90.52,593581
2017. 5. 4,90.12,90.34,89.94,90.17,67066
2017. 5. 5,90.51,90.53,90.09,90.28,96803
2017. 5. 8,90.25,90.35,89.9,89.96,123701
2017. 5. 9,89.94,90.14,89.81,90.09,56053
2017. 5. 10,90.46,90.5,90.07,90.14,91061
2017. 5. 11,90.01,90.37,90,90.25,138677
2017. 5. 12,90.77,90.9,90.64,90.8,86179
2017. 5. 15,90.83,90.95,90.64,90.92,132691
2017. 5. 16,90.99,91.4,90.92,91.16,74200
2017. 5. 17,91.37,92.12,91.37,91.95,117950
2017. 5. 18,91.98,92.04,91.68,91.92,203963
2017. 5. 19,91.98,92.22,91.79,92.21,62147
2017. 5. 22,92.04,92.18,91.95,91.97,96116
2017. 5. 23,92.22,92.23,91.52,91.58,109200
2017. 5. 24,91.75,91.92,91.52,91.73,66974
2017. 5. 25,91.77,91.92,91.63,91.76,96505
2017. 5. 26,91.96,92.09,91.8,92,58857
2017. 5. 30,92.46,92.47,92.12,92.36,101932
2017. 5. 31,92.38,92.64,92.37,92.56,119583
2017. 6. 1,91.98,92.29,91.92,92.13,220162
2017. 6. 2,92.71,93.05,92.57,92.99,95734
2017. 6. 5,92.7,92.91,92.52,92.54,249327
2017. 6. 6,93.07,93.2,92.85,93.01,119610
2017. 6. 7,92.91,93.07,92.67,92.82,142078
2017. 6. 8,92.71,92.9,92.43,92.66,69706
2017. 6. 9,92.42,92.74,92.28,92.58,225942
2017. 6. 12,92.39,92.83,92.3,92.49,112550
2017. 6. 13,92.41,92.73,92.36,92.69,203485
2017. 6. 14,93.58,93.94,93.19,93.76,102562
2017. 6. 15,93.53,93.61,93.42,93.52,256743
2017. 6. 16,93.55,93.71,93.41,93.61,149036
2017. 6. 19,93.74,93.74,93.5,93.55,134730
2017. 6. 20,93.79,94.15,93.65,94.1,396877
2017. 6. 21,94.07,94.28,93.85,94.08,155774
2017. 6. 22,94.31,94.39,94.13,94.34,105419
2017. 6. 23,94.24,94.37,94.16,94.28,112667
2017. 6. 26,94.82,94.98,94.67,94.76,323758
2017. 6. 27,94.33,94.35,93.8,93.99,355792
2017. 6. 28,93.92,93.97,93.7,93.93,112691
2017. 6. 29,93.34,93.55,93.15,93.4,173815
2017. 6. 30,93.44,93.52,93.22,93.3,210502
2017. 7. 3,93.27,93.27,92.73,92.82,106255
2017. 7. 5,92.87,93.08,92.8,92.91,322164
2017. 7. 6,92.46,92.74,92.23,92.52,174084
2017. 7. 7,92.31,92.43,92.21,92.27,212270
2017. 7. 10,92.47,92.62,92.32,92.52,122210
2017. 7. 11,92.56,92.71,92.4,92.58,85028
